task,method,policy_id,owner,folder,checkpoint,checkpoint_sha256,optimizer_updates,parameters,training_seconds,training_receipt,source,prior_document,prior_summary_API_authored,source_version,authorship_audit,bundled_API_source,handoff_document
buffer_swap,APPL_5_5_high,red_to_buffer_handoff__h02,Runtime API,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_02,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_02/training/last.pt,0d5db2c8aeed1e9fd2bf5faba10244704aa9161b20242c1ed126e52b21184c00,20000,17910572,869.5911342949839,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_02/training/result.json,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_02/source,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_02/source/PRIOR.md,"Swap-topology buffer prior implemented as a learned DDPM action policy: causal state history is encoded with explicit red-in-blue-goal, blue-in-red-goal and red-buffered geometric features; trainable heads predict the temporary red buffer placement and red-buffered predicate; those predictions condition the action diffusion backbone.",9a722b16440039e92128a62ada22c739108f4e259f31515b1e0b96f29191a092,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_02/authorship_audit.json,policy_cards/APPL_5_5_high/buffer_swap/red_to_buffer_handoff__h02,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_02/source/HANDOFF.json
buffer_swap,APPL_5_5_high,red_to_buffer_handoff__h03,Runtime API,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_03,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_03/training/last.pt,1a65c933b9d547bc8b79a0a31a73e927cb7319db0244560e025e1694fd24fb19,20000,18511945,808.2717161530163,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_03/training/result.json,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_03/source,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_03/source/PRIOR.md,A learned action diffusion policy for the full red-to-buffer slice that adds an auxiliary overlap-readiness head. The readiness head is trained from causal geometric state cues so the red-release to blue-approach overlap can be treated as a continuum instead of a fixed switch index.,024ba5d2deac23eeefcb3c402f6b7d58876d32bfbf951633896680db21f6ba9d,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_03/authorship_audit.json,policy_cards/APPL_5_5_high/buffer_swap/red_to_buffer_handoff__h03,runs/exp2/M1_scaleup/buffer_swap/policies/red_to_buffer_handoff/heuristic_03/source/HANDOFF.json
buffer_swap,APPL_5_5_high,blue_to_goal_handoff__h01,Runtime API,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_01,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_01/training/last.pt,518a56f2e54d76dc4502d717b76149a17ae682da3a74596fd005a92f12204a32,20000,18471032,1097.084389119991,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_01/training/result.json,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_01/source,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_01/source/PRIOR.md,"Active-object reflection prior for the blue transfer: a learned action diffusion model conditions on causal state history through shared relative encoders for the blue-active view and a y-reflected red/blue-swapped view, with a small task-space auxiliary loss for predictive and reflection-consistent latent features.",f2395a0416f47bb9a5c393906c1d3ca7172043ba0901671efe9405edd192a0b8,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_01/authorship_audit.json,policy_cards/APPL_5_5_high/buffer_swap/blue_to_goal_handoff__h01,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_01/source/HANDOFF.json
buffer_swap,APPL_5_5_high,blue_to_goal_handoff__h02,Runtime API,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_02,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_02/training/last.pt,b646383d5b2fb81ddd5cdbdf0119fa9d937284ff26d63e81e9a5dd64fca85324,20000,18434253,987.9147795579629,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_02/training/result.json,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_02/source,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_02/source/PRIOR.md,"Goal-anchored learned diffusion policy for placing the blue block: the causal condition explicitly encodes blue_pose-blue_goal and tcp_pose-blue_goal in world metres, and auxiliary trainable heads predict future blue-goal error, future minimum distance, and the blue_at_goal predicate from the DDPM clean-action estimate.",8d9dc4d79a613206a51c1bd21e52ff44ab8bea38a4ad94ace0d8944e48da32a4,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_02/authorship_audit.json,policy_cards/APPL_5_5_high/buffer_swap/blue_to_goal_handoff__h02,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_02/source/HANDOFF.json
buffer_swap,APPL_5_5_high,blue_to_goal_handoff__h03,Runtime API,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_03,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_03/training/last.pt,51d5a1a8091aaee4f2c191b5df2975c771334dc1c2dee2d13b5a5abd4f1696e4,20000,18699390,1021.4336500350037,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_03/training/result.json,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_03/source,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_03/source/PRIOR.md,"A learned recurrent contact-mode diffusion policy for the full expanded blue-to-goal handoff slice. A GRU encodes the two causal state observations plus physical relative features, predicts a six-way latent mode distribution, and conditions a DDPM action denoiser with small mode-gated residual experts.",c6c644ad981ad98548265e5d22c2c6cb9c98ae3f1edcbaf9ce7d7087f9b741af,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_03/authorship_audit.json,policy_cards/APPL_5_5_high/buffer_swap/blue_to_goal_handoff__h03,runs/exp2/M1_scaleup/buffer_swap/policies/blue_to_goal_handoff/heuristic_03/source/HANDOFF.json
buffer_swap,APPL_5_5_high,red_buffer_to_goal_finish__h01,Runtime API,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_01,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_01/training/last.pt,9a9034e6e03cfa2cfefb66478ac9671edc003ca71183f1472de39c156ded17a1,20000,18740107,861.6758478220436,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_01/training/result.json,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_01/source,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_01/source/PRIOR.md,"Active-red final-transfer diffusion policy. The learned denoiser predicts normalized absolute Panda joint/gripper actions while conditioning on causal red-relative, red-goal-relative, blue-goal-error and finger/TCP phase features. Trainable auxiliary heads predict future red lift and red-goal error from the shared condition and from denoised action estimates.",b86d3f66ea162d9ef1d727429c0e9b11f28de6d5e31c3ec3555cb67416176c9d,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_01/authorship_audit.json,policy_cards/APPL_5_5_high/buffer_swap/red_buffer_to_goal_finish__h01,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_01/source/HANDOFF.json
buffer_swap,APPL_5_5_high,red_buffer_to_goal_finish__h02,Runtime API,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_02,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_02/training/last.pt,8bdc690a935e8452920f28922d7ed4d2e804b021225ba862ca44ae3c3faf1aa0,20000,18416716,813.0343125569634,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_02/training/result.json,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_02/source,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_02/source/PRIOR.md,"A learned epsilon-predicting diffusion policy for the full expanded final red placement slice, augmented with explicit trainable red_at_goal and blue_at_goal predicate heads and weak post-success open/settle action losses.",c4404789c4cb8a119877faa8467fe37be8a8a5f8b496aff8cad54dbf17ac3602,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_02/authorship_audit.json,policy_cards/APPL_5_5_high/buffer_swap/red_buffer_to_goal_finish__h02,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_02/source/HANDOFF.json
buffer_swap,APPL_5_5_high,red_buffer_to_goal_finish__h03,Runtime API,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_03,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_03/training/last.pt,1ef3a4cfcfbd03b105d77de5162825130c0d1856913bddadf61656976adc0a71,20000,18467101,801.3852125069825,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_03/training/result.json,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_03/source,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_03/source/PRIOR.md,"Waypoint-chain transport prior implemented as a learned action diffusion model: a causal state encoder predicts progress through lift, high carry, descend, release and retreat plus relative task-space waypoints, and a Conditional U-Net denoises joint/gripper action chunks conditioned on that bottleneck.",b40db779f9964f26611d672e184f88170e9c338da006c0a433e1459b787ddb08,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_03/authorship_audit.json,policy_cards/APPL_5_5_high/buffer_swap/red_buffer_to_goal_finish__h03,runs/exp2/M1_scaleup/buffer_swap/policies/red_buffer_to_goal_finish/heuristic_03/source/HANDOFF.json
buffer_swap,APPL_6_xhigh,buffer_red__h01,Runtime API,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_01,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_01/training/last.pt,1ce0e5b69b4314cfa07077f96f7122067539eba781f6b01bfe416c4507c880cb,20000,19402517,959.8765356409713,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_01/training/result.json,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_01/source,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_01/source/PRIOR.md,"Occupancy-conditioned staging graph with learned role probabilities and a probabilistic staging-site prediction conditioning an absolute-joint action diffusion model. A full five-node causal scene graph distinguishes red, blue, their different goal regions, and TCP. A blue-plus-goals layout subgraph proposes a free red buffer; the robot/world branch retains absolute Panda configuration. Training combines masked epsilon MSE, locally available supported-buffer likelihood, five-role cross-entropy, and soft predicted-site footprint/table penalties. All deployment conditioning uses predictions, never future labels or a scripted controller.",c0b40033f1ad7342928a3616dec17e52549a55e87bee037dd308ed218cc660f8,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_01/authorship_audit.json,policy_cards/APPL_6_xhigh/buffer_swap/buffer_red__h01,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_01/source/HANDOFF.json
buffer_swap,APPL_6_xhigh,buffer_red__h02,Runtime API,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_02,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_02/training/last.pt,a353e44285559ce9ad07caadb7a068199e93ef6b3828c5270e98564e292bd9a1,20000,18201960,1266.7147883630241,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_02/training/result.json,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_02/source,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_02/source/PRIOR.md,"Learned two-frame causal GRU contact belief conditions an action DDPM. Finger aperture, TCP-object relative rotations/translations and backward co-motion support six soft manipulation modes plus independent red/blue support predictions. Learned transitions encourage persistence without a scripted controller. Event-weighted gripper denoising and trainable short-horizon action-conditioned attachment/co-motion forecasts supervise the full red-buffer-to-blue-acquisition slice.",cd189a550108275fd22a43d05088bfb9138823f55f8c854ccfe175700cdf08ac,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_02/authorship_audit.json,policy_cards/APPL_6_xhigh/buffer_swap/buffer_red__h02,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_02/source/HANDOFF.json
buffer_swap,APPL_6_xhigh,buffer_red__h03,Runtime API,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_03,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_03/training/last.pt,c57dbf6a194e3cd8b82006043d9dd3280d286eb5b883b86453893b1ee5973b1b,20000,19691731,1417.8261985200224,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_03/training/result.json,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_03/source,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_03/source/PRIOR.md,"Hierarchical learned diffusion: an internally denoised, ordered four-waypoint TCP route with orientation, gripper and within-window timing conditions the fixed joint-action epsilon diffuser. A supervised action-conditioned TCP trajectory predictor couples task geometry to decoded motor trajectories, with weak low-height lateral-sweep regularization.",e51482666ef647e6b3b86cc5bb44eb2ffe182ceb3da62e56c70a642e84df1fa0,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_03/authorship_audit.json,policy_cards/APPL_6_xhigh/buffer_swap/buffer_red__h03,runs/exp2/M1_astra_xhigh/buffer_swap/policies/buffer_red/heuristic_03/source/HANDOFF.json
buffer_swap,APPL_6_xhigh,transfer_blue__h01,Runtime API,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_01,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_01/training/last.pt,1c67e78252c2734327f0f167c21b1421950c0f1de719494e7d325a4a50f7c198,20000,19473719,3388.022629668005,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_01/training/result.json,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_01/source,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_01/source/PRIOR.md,"Learned attachment-conditioned action diffusion with a causal two-object TCP-relative transform estimator, none/red/blue attachment probabilities, and an action-conditioned recurrent future-state predictor. Masked future-state supervision and attachment-gated relative-pose consistency train both the representation and, through reconstructed clean actions, the denoiser. The full expanded slice includes initial red descent/release, blue acquisition/carry/setdown/release, and buffered-red regrasp/lift.",2ea29448fd80c73ce3ac0abc0ab5a6dd33cadd7a11755bfc22759e81c907f42e,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_01/authorship_audit.json,policy_cards/APPL_6_xhigh/buffer_swap/transfer_blue__h01,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_01/source/HANDOFF.json
buffer_swap,APPL_6_xhigh,transfer_blue__h02,Runtime API,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_02,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_02/training/last.pt,86995995d60d54ab232e6105473873dbd8e523284f3ce2c85c5e3523a552abb2,20000,19219835,1273.1217502409709,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_02/training/result.json,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_02/source,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_02/source/PRIOR.md,"Role-conditioned noninterference in a learned action diffusion model: a TCP/red/blue interaction graph estimates passive versus active roles, and an action-conditioned ensemble provides masked preservation and conservative point-to-cube clearance training losses. The fixed sampler has no candidate-ranking hook; ranking is not implemented and preservation is amortized into the epsilon predictor during training.",04a2702a16014bc74c30c70637d24e091ff05d4e6f1f95d277dd82c0750dccd9,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_02/authorship_audit.json,policy_cards/APPL_6_xhigh/buffer_swap/transfer_blue__h02,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_02/source/HANDOFF.json
buffer_swap,APPL_6_xhigh,transfer_blue__h03,Runtime API,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_03,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_03/training/last.pt,f7a68c796a84f5f109ecb70962e2144ce4f115366744661d01a03ee6a97eab4c,20000,18468920,1032.2822345999884,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_03/training/result.json,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_03/source,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_03/source/PRIOR.md,"A learned finite-context event posterior and state-dependent residual-duration hazards condition an epsilon-predicting joint-action diffusion model. Soft stay/advance belief propagation encourages event persistence without a trajectory clock. Training-only command/geometry annotations, right-censored future event targets and a soft ordered-transition loss align the full red-release to blue-transfer to red-reacquisition sequence.",0c530047669b3f60505de7b03bf3f34784b0673b6dece8f12aea5aaccf8dcec2,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_03/authorship_audit.json,policy_cards/APPL_6_xhigh/buffer_swap/transfer_blue__h03,runs/exp2/M1_astra_xhigh/buffer_swap/policies/transfer_blue/heuristic_03/source/HANDOFF.json
buffer_swap,APPL_6_xhigh,finish_red__h01,Runtime API,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_01,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_01/training/last.pt,a78d935452d12012d69e4d5ed60296b324dba5054d5bd424d84f86e3a75dca39,20000,18608842,930.767296224949,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_01/training/result.json,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_01/source,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_01/source/PRIOR.md,"Rotated-footprint contract-aware action diffusion. Exact observed margins condition a learned epsilon U-Net. An action-conditioned future-pose/support surrogate supplies masked supervision and low-noise differentiable containment and blue-preservation guidance to denoised action estimates during training. Online actions remain learned DDPM samples, not a controller.",82d98d20b90150ae9c1297d02f4588d4fc0e3cdf3e79bec90bb6a0f166fff542,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_01/authorship_audit.json,policy_cards/APPL_6_xhigh/buffer_swap/finish_red__h01,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_01/source/HANDOFF.json
buffer_swap,APPL_6_xhigh,finish_red__h02,Runtime API,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_02,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_02/training/last.pt,39f62116093148ab7ada42cf669a39a3a561a21f3aa4fec91ddcbc2298266da6,20000,18336918,1285.937905997038,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_02/training/result.json,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_02/source,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_02/source/PRIOR.md,"Soft, observation-correctable progress-memory diffusion policy. A learned state initializer and two-observation GRU infer six contact/progress modes; their belief, predicted goal geometry, and observation disagreement condition a learned action DDPM. Action-conditioned recurrent progress forecasts, supervised only by training future labels, teach ordering and persistence. This is a bounded-memory adaptation, not a persistent hidden-state controller.",e81549920a864405f368c55559ea6bf8ce9d6803a2f641636e4c998340ae64b5,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_02/authorship_audit.json,policy_cards/APPL_6_xhigh/buffer_swap/finish_red__h02,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_02/source/HANDOFF.json
buffer_swap,APPL_6_xhigh,finish_red__h03,Runtime API,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_03,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_03/training/last.pt,bcf0555945368fc1041b245161df2d5377cb0952bcc7b58a52cc8bf313da2917,20000,18620517,1055.4640344019863,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_03/training/result.json,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_03/source,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_03/source/PRIOR.md,Grasp-frame-conditioned joint-action diffusion. A learned two-observation blue/empty/red attachment encoder gates measured object-to-TCP transforms and grasp-compensated goal TCP errors. A state-conditioned learned joint-noise decoder and masked action-conditioned future-pose losses learn local action/motion coupling without IK. Every action is sampled by the supplied joint-action DDPM.,1ab50555e4a9ffa3c401de7c5b5534aec7f647ce231792eb424d4866344d4c47,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_03/authorship_audit.json,policy_cards/APPL_6_xhigh/buffer_swap/finish_red__h03,runs/exp2/M1_astra_xhigh/buffer_swap/policies/finish_red/heuristic_03/source/HANDOFF.json
unstack_sort,naive_DP,naive_DP,Developer baseline,runs/exp2/M1_scaleup/unstack_sort/naive_DP,runs/exp2/M1_scaleup/unstack_sort/naive_DP/training/last.pt,98215b169a5246928dc4f0993aa1dc8fdcd2e7164d6d884cd7fb3fd0753fbd8d,60000,16998408,2017.7027325170347,runs/exp2/M1_scaleup/unstack_sort/naive_DP/training/result.json,runs/exp2/M1_scaleup/unstack_sort/naive_DP/source,,,,,,
unstack_sort,SinglePrior_6_xhigh,SinglePrior_6_xhigh,Runtime API,runs/exp2/single_policy_astra_xhigh/unstack_sort/policy,runs/exp2/single_policy_astra_xhigh/unstack_sort/policy/training/last.pt,5ca6fe98888c23de7611156737579ccd2af95ea5a880789274a7c5d93470f640,60000,19487544,2717.7109369860264,runs/exp2/single_policy_astra_xhigh/unstack_sort/policy/training/result.json,runs/exp2/single_policy_astra_xhigh/unstack_sort/policy/source,runs/exp2/single_policy_astra_xhigh/unstack_sort/policy/source/PRIOR.md,"Object-centric predictive relation conditioning: a shared two-object encoder and shared short-horizon relation forecaster expose object-to-TCP, object-to-goal, and inter-object structure to one learned action diffusion U-Net. Forecasts are supervised by demonstration futures during training and computed only from the two causal observations at deployment.",b9bd40a0944e29078a9cb92a5a732a11ccb99e5c656e9da8a8e79349b1398108,runs/exp2/single_policy_astra_xhigh/unstack_sort/policy/authorship_audit.json,policy_cards/SinglePrior_6_xhigh/unstack_sort/SinglePrior_6_xhigh,
unstack_sort,APPL_5_5_high,red_unstack_lift__h01,Runtime API,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_01,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_01/training/last.pt,ac64ee67a67e8b1a984dd7fa36fddd0bf7daa7cd21f04be74e9ba89c446d4fc2,20000,18642269,811.6639782860293,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_01/training/result.json,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_01/source,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_01/source/PRIOR.md,"A learned DDPM action policy conditioned on a causal red-object-relative representation: TCP, blue support cube, and red/blue goals are encoded relative to the current red cube so the unstack lift is not learned only as an absolute joint path.",5c5147f1eaf48bfff5b8b09702a3c2d6a15ed6e166b3bd5c62c5f689206d2596,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_01/authorship_audit.json,policy_cards/APPL_5_5_high/unstack_sort/red_unstack_lift__h01,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_01/source/HANDOFF.json
unstack_sort,APPL_5_5_high,red_unstack_lift__h02,Runtime API,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_02,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_02/training/last.pt,a81723e751d1b9960efa6d13fb75823ee412d39ac70edb0319b65a43cf8d9761,20000,18464854,915.5371585490066,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_02/training/result.json,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_02/source,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_02/source/PRIOR.md,"A learned action DDPM conditioned on a causal recurrent encoder with an ordered three-mode latent event state: approach_open, close_contact, and lift_carry. The latent mode gates the denoiser through trainable embeddings and is supervised by demonstration-derived phase and transition losses.",ca2a4c3f2da4928d73740f636305714441b11b9b50940a2c86f9854bfef89cc5,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_02/authorship_audit.json,policy_cards/APPL_5_5_high/unstack_sort/red_unstack_lift__h02,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_02/source/HANDOFF.json
unstack_sort,APPL_5_5_high,red_unstack_lift__h03,Runtime API,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_03,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_03/training/last.pt,a4de44b872a5a96a86726574fb7923a25c1d6a5fb515a3cf5827994c3c14d549,20000,18494098,928.4212249490083,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_03/training/result.json,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_03/source,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_03/source/PRIOR.md,"Support-preservation learned diffusion policy: condition the action denoiser on causal red, blue, TCP, gripper and goal relations, and train an auxiliary action-to-future decoder that penalizes predicted blue xy disturbance and lateral red motion before sufficient red-blue clearance.",2a903c2c4e9d73a7fb89330c298c179d3bf3112b4a36774cb0f86c436d146487,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_03/authorship_audit.json,policy_cards/APPL_5_5_high/unstack_sort/red_unstack_lift__h03,runs/exp2/M1_scaleup/unstack_sort/policies/red_unstack_lift/heuristic_03/source/HANDOFF.json
